"Z_1","Z_2","Z_3","Z_4","Z_5","Z_6","Z_7","Z_8","Z_9","Z_10","Z_11","Z_12","Z_13","Z_14","Z_15","Z_16","Z_17","Z_18","Z_19","Z_20","Z_21","Z_22","Z_23","Z_24","Z_25","Z_26","Z_27","Z_28","Z_29","Z_30"
0,0,0,0.0278062803110304,0.0327044260002945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208621750854245,0,0.0233277790550999,0,0,0.0367811159476397,0,0,0,0
0,0,0.0151690683599314,0,0.0269551558566109,0,0,0,0,0,0,0,0,0,0,0,0.00652592702673164,0,0,0.00819172134450395,0,0,0.036162814594537,0,0.0358099583990097,0,0.00348953064717108,0,0,0
0,0,0,0,0,0.00429233064920675,0.0137701436599132,0.0419117178506317,0,0,0,0,0,0.0328763952154018,0,0.0209976202746644,0,0.0255206445926437,0,0,0,0,0,0,0,0,0,0,0.00903843836161946,0
0.0300998369097466,0.00763323322876047,0,0,0.0312056266546542,0,0,0,0,0,0,0,0.0340634905829062,0,0,0,0,0,0,0,0,0,0.02789312118143,0.0346831404732448,0,0,0,0,0,0
0,0.0124903779781969,0,0,0.00366207557106746,0.0156990875780286,0,0.0311233400295621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305857600760315,0,0,0,0.0388058657181459,0.0424063478550636,0,0
0,0,0.0502586673286433,0,0,0,0,0,0.00495674650641972,0,0.0179666230983449,0.0261246316288463,0,0.0177284537727541,0.00333560642999478,0,0,0,0,0,0,0,0,0,0.0165560046151546,0,0,0,0,0
0.024602431085878,0.0142364811567376,0,0,0,0,0.0307878633746806,0,0,0,0,0,0,0,0,0.0164203359189288,0,0,0,0,0,0.0202185344672947,0,0,0,0,0,0,0,0
0,0,0.00307030748339464,0.00375820710674382,0,0.015956285258655,0,0,0,0,0,0,0,0,0,0.0123243018429855,0,0,0,0,0,0.034305794231937,0.0178059015071629,0.019806173428055,0,0,0,0,0,0
0,0,0,0.0310137213693704,0,0,0,0,0,0.0349645184148056,0,0,0,0,0,0.0113014425222186,0,0,0,0,0.0320965857402069,0,0,0.0031187815495427,0,0,0,0,0.0112519629597693,0
0,0,0.0468873163478863,0,0,0.0209429221760838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205366917838388,0.021718876782107,0,0,0,0.025947301537207,0,0,0
0,0.00514380583099293,0,0,0,0,0,0,0,0.0309892926577166,0,0.0224779362908439,0,0,0,0,0.028021943987343,0,0.0257015961577182,0,0,0,0,0,0.00985904865664823,0,0,0,0,0.0278494213070501
0,0.0179441205636201,0,0.0301331287409974,0,0,0,0,0,0.0355459236826576,0,0,0,0,0.0481129470053636,0.0148652516130311,0,0,0,0,0,0,0,0,0.00869950570504007,0,0,0,0,0
0,0,0.0203081427395945,0,0,0,0,0.00319318535114902,0,0.0268352402305161,0,0,0,0,0,0,0.0348147321813966,0,0,0,0,0,0,0.00521218302551088,0,0,0,0.0277249486522691,0,0.0319874996893005
0,0.0143181822839168,0,0,0,0,0,0,0,0,0,0,0,0,0.0307767728583084,0,0,0,0,0.0201564449393229,0,0,0,0,0.0467830950284523,0.0264800868195929,0,0,0,0
0,0,0,0,0,0.0190177990478542,0,0,0,0.0253313446155183,0.0135328440674408,0,0,0,0,0,0,0,0.00307513254783116,0.0383859905058695,0.00318485730551845,0,0,0,0,0.0359542328383975,0,0.00367111621833642,0,0
0,0,0,0,0,0,0,0.0139547068550816,0.0422605297546586,0,0,0,0,0.0300076547654145,0,0.0212705577143245,0.0244449954331399,0,0,0,0,0,0,0,0,0,0.00336939982296381,0,0,0
0.0279313797239202,0,0,0,0.0561957928517044,0.0237156998646239,0,0,0,0,0,0,0.0187365119222578,0,0,0,0,0,0,0,0,0,0.0161297028714629,0,0.00407825026070339,0,0,0,0.00936791820810361,0
0,0.021367055682821,0,0,0,0.00794098776254265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322080671931609,0,0,0,0,0.01500684472796,0,0,0.0148273369583863,0
0,0.0256807775035967,0,0,0,0,0,0.0356504055855138,0,0,0,0,0,0,0,0,0.0370903669478825,0,0.0409081976822275,0.0156201043975121,0,0,0,0,0,0,0,0.0032838644385354,0,0
0.0285389815946688,0.0271116494754383,0,0.017970259295518,0,0,0,0,0,0,0,0,0,0,0,0.0136294503505637,0,0.040589048967373,0,0,0,0,0,0,0,0,0,0,0,0
